,Unnamed: 0,School,Living_Type,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002
2469,220862,University of Memphis,Off-campus with family in-district(total),16211.0,15448.0,15294.0,15052.0,14785.0,15214.0,14819.0,14315.0,13486.0,12569.0,12059.0,11441.0,10775.0,10229.0,9761.0,9157.0,8114.0,7584.0
2470,220862,University of Memphis,Off-campus with family in-state(total),16211.0,15448.0,15294.0,15052.0,14785.0,15214.0,14819.0,14315.0,13486.0,12569.0,12059.0,11441.0,10775.0,10229.0,9761.0,9157.0,8114.0,7584.0
2471,220862,University of Memphis,Off-campus with family out-of-state(total),20051.0,27160.0,27006.0,26764.0,26497.0,26926.0,29531.0,29027.0,28198.0,25937.0,24779.0,23027.0,21603.0,20695.0,19825.0,17881.0,16268.0,14738.0
2472,220978,Middle Tennessee State University,On-campus in-state(total),23518.0,22964.0,22722.0,22228.0,21782.0,21456.0,20818.0,19124.0,18710.0,18225.0,16878.0,15953.0,14982.0,13412.0,13093.0,12364.0,11368.0,10712.0
2473,220978,Middle Tennessee State University,Off-campus with family in-district(total),14542.0,14266.0,14330.0,13982.0,13678.0,13482.0,12998.0,11459.0,11195.0,10810.0,10124.0,9500.0,8778.0,8230.0,8064.0,7440.0,7120.0,6652.0
2474,220978,Middle Tennessee State University,Off-campus with family in-state(total),14542.0,14266.0,14330.0,13982.0,13678.0,13482.0,12998.0,11459.0,11195.0,10810.0,10124.0,9500.0,8778.0,8230.0,8064.0,7440.0,7120.0,6652.0
2475,220978,Middle Tennessee State University,Off-campus with family out-of-state(total),33214.0,32506.0,32066.0,31118.0,30406.0,29730.0,28454.0,26075.0,24899.0,23338.0,22052.0,20392.0,19054.0,17924.0,17376.0,15928.0,15052.0,13610.0
2488,221838,Tennessee State University,On-campus in-state(total),23424.0,22998.0,21276.0,20221.0,19467.0,19064.0,17693.0,17431.0,16598.0,15664.0,15024.0,14134.0,16286.0,13254.0,12504.0,11678.0,11678.0,10712.0
2489,221838,Tennessee State University,Off-campus with family in-district(total),13812.0,13292.0,11776.0,10956.0,10512.0,10230.0,9483.0,9411.0,8788.0,8404.0,7914.0,7432.0,6886.0,9464.0,9014.0,8088.0,8088.0,7222.0
2490,221838,Tennessee State University,Off-campus with family in-state(total),13812.0,13292.0,11776.0,10956.0,10512.0,10230.0,9483.0,9411.0,8788.0,8404.0,7914.0,7432.0,6886.0,9464.0,9014.0,8088.0,8088.0,7222.0
2491,221838,Tennessee State University,Off-campus with family out-of-state(total),26532.0,26012.0,25132.0,23676.0,23232.0,22950.0,22203.0,21939.0,21316.0,20932.0,19842.0,18324.0,17162.0,19158.0,9014.0,8088.0,16020.0,14180.0
2492,221847,Tennessee Technological University,On-campus in-state(total),26434.0,25631.0,26513.0,24850.0,24511.0,24129.0,22963.0,21362.0,20426.0,18848.0,17872.0,17051.0,16322.0,15242.0,14696.0,13870.0,11750.0,10500.0
2493,221847,Tennessee Technological University,Off-campus with family in-district(total),17584.0,16831.0,17113.0,16100.0,16311.0,15729.0,14663.0,13222.0,8436.0,7528.0,7098.0,6766.0,6342.0,5862.0,5726.0,5235.0,4670.0,10500.0
2494,221847,Tennessee Technological University,Off-campus with family in-state(total),17584.0,16831.0,17113.0,16100.0,16311.0,15729.0,14663.0,13222.0,8436.0,7528.0,7098.0,6766.0,6432.0,5862.0,5726.0,5235.0,4670.0,10500.0
2495,221847,Tennessee Technological University,Off-campus with family out-of-state(total),33448.0,32695.0,32977.0,33800.0,31743.0,30729.0,29663.0,27382.0,22068.0,20056.0,19026.0,17658.0,16618.0,15556.0,15038.0,13723.0,12602.0,17458.0
2516,224147,Texas A & M University-Corpus Christi,On-campus in-state(total),24469.0,23337.0,21327.0,21675.0,20553.0,20232.0,20611.0,19524.0,19437.0,19029.0,18197.0,17018.0,16642.0,15811.0,14762.0,14476.0,13091.0,12429.0
2517,224147,Texas A & M University-Corpus Christi,Off-campus with family in-district(total),14146.0,13578.0,12582.0,12918.0,12085.0,11764.0,11310.0,10876.0,10286.0,9854.0,9314.0,8765.0,8389.0,7824.0,7332.0,7079.0,6316.0,2909.0
2518,224147,Texas A & M University-Corpus Christi,Off-campus with family in-state(total),14146.0,13608.0,12582.0,12918.0,12085.0,11764.0,11310.0,10876.0,10286.0,9854.0,9314.0,8765.0,8389.0,7824.0,7332.0,7079.0,6316.0,5763.0
2519,224147,Texas A & M University-Corpus Christi,Off-campus with family out-of-state(total),24975.0,23985.0,22757.0,22751.0,21551.0,20392.0,19806.0,19300.0,19586.0,16992.0,15962.0,15509.0,15061.0,14424.0,13956.0,13271.0,11980.0,10995.0
2552,225511,University of Houston,On-campus in-state(total),23979.0,23225.0,24946.0,24605.0,23858.0,23033.0,22463.0,21997.0,20905.0,19913.0,19059.0,19017.0,18109.0,17330.0,16504.0,16244.0,14968.0,12480.0
2553,225511,University of Houston,Off-campus with family in-district(total),15623.0,15067.0,16514.0,16327.0,15559.0,15305.0,15101.0,14794.0,13835.0,13863.0,13143.0,13330.0,12656.0,12084.0,11596.0,11364.0,9098.0,6786.0
2554,225511,University of Houston,Off-campus with family in-state(total),15623.0,15067.0,16514.0,16327.0,15559.0,15305.0,15101.0,14794.0,13835.0,13863.0,13143.0,13330.0,12656.0,12084.0,11596.0,11364.0,9098.0,6786.0
2555,225511,University of Houston,Off-campus with family out-of-state(total),28151.0,27427.0,28874.0,28519.0,27319.0,26393.0,23597.0,23218.0,21347.0,21303.0,19791.0,20074.0,19328.0,18684.0,18220.0,17556.0,14762.0,12018.0
2556,226091,Lamar University,On-campus in-state(total),23000.0,22641.0,22402.0,21796.0,21132.0,20989.0,21769.0,22666.0,21892.0,19800.0,17630.0,17998.0,17020.0,16280.0,14740.0,13696.0,,12320.0
2557,226091,Lamar University,Off-campus with family in-district(total),13842.0,13721.0,13662.0,13446.0,13262.0,13119.0,13573.0,14690.0,9576.0,8376.0,7330.0,7424.0,6942.0,6368.0,5502.0,4728.0,,7244.0
2558,226091,Lamar University,Off-campus with family in-state(total),13842.0,13721.0,13662.0,13446.0,13262.0,13119.0,13573.0,14690.0,9576.0,8376.0,7330.0,7424.0,6942.0,6368.0,5502.0,4728.0,,7244.0
2559,226091,Lamar University,Off-campus with family out-of-state(total),23970.0,23681.0,23622.0,23238.0,22622.0,21822.0,22069.0,26720.0,18741.0,17676.0,14532.0,15854.0,15282.0,14618.0,13782.0,12468.0,,13784.0
2580,227216,University of North Texas,On-campus in-state(total),25012.0,24712.0,23948.0,22951.0,22003.0,21238.0,20232.0,19523.0,18827.0,17852.0,17565.0,16373.0,15672.0,14108.0,13443.0,12862.0,11686.0,11150.0
2581,227216,University of North Texas,Off-campus with family in-district(total),16398.0,16066.0,15606.0,15179.0,14712.0,14404.0,13803.0,13265.0,9039.0,8356.0,8251.0,7677.0,7182.0,6048.0,5753.0,5552.0,4616.0,7250.0
2582,227216,University of North Texas,Off-campus with family in-state(total),16398.0,16066.0,15606.0,15179.0,14712.0,14404.0,13803.0,13265.0,9039.0,8356.0,8251.0,7677.0,7182.0,6048.0,5753.0,5552.0,4616.0,7250.0
2583,227216,University of North Texas,Off-campus with family out-of-state(total),26526.0,26026.0,25566.0,24971.0,24072.0,23092.0,22299.0,21689.0,16551.0,15796.0,14899.0,14421.0,13854.0,12648.0,12377.0,11744.0,10280.0,13550.0
2584,227368,The University of Texas Rio Grande Valley,On-campus in-state(total),20946.0,20471.0,20035.0,19750.0,19300.0,16903.0,16245.0,16001.0,15785.0,15420.0,14469.0,13794.0,13265.0,12496.0,12388.0,11225.0,10333.0,11274.0
2585,227368,The University of Texas Rio Grande Valley,Off-campus with family in-district(total),13582.0,13249.0,12855.0,12638.0,13530.0,11365.0,11238.0,10802.0,10533.0,10189.0,9843.0,9586.0,9119.0,8620.0,9968.0,8836.0,5474.0,5462.0
2586,227368,The University of Texas Rio Grande Valley,Off-campus with family in-state(total),13582.0,13249.0,12855.0,12638.0,13530.0,11365.0,11238.0,10802.0,10533.0,10189.0,9843.0,9586.0,9119.0,8620.0,9968.0,8836.0,5474.0,5462.0
2587,227368,The University of Texas Rio Grande Valley,Off-campus with family out-of-state(total),23710.0,23209.0,22815.0,22430.0,22890.0,20215.0,19734.0,19226.0,18045.0,17629.0,16491.0,16330.0,15791.0,15220.0,17136.0,15028.0,11578.0,11566.0
2588,227526,Prairie View A & M University,On-campus in-state(total),25408.0,24847.0,23750.0,22669.0,22016.0,20996.0,17592.0,16871.0,16469.0,16920.0,18578.0,20299.0,17758.0,14607.0,13396.0,15613.0,14873.0,14066.0
2589,227526,Prairie View A & M University,Off-campus with family in-district(total),14836.0,15156.0,14582.0,13148.0,12831.0,12511.0,9764.0,9404.0,9132.0,9856.0,10763.0,11799.0,10546.0,8265.0,7192.0,10291.0,9562.0,8817.0
2590,227526,Prairie View A & M University,Off-campus with family in-state(total),14836.0,15156.0,14582.0,13148.0,12831.0,12511.0,9764.0,9404.0,9132.0,9856.0,10763.0,11799.0,10546.0,8265.0,7192.0,10291.0,9562.0,8817.0
2591,227526,Prairie View A & M University,Off-campus with family out-of-state(total),29704.0,29466.0,28111.0,26467.0,25358.0,23978.0,18350.0,17828.0,16644.0,19156.0,19073.0,20229.0,19906.0,14865.0,13816.0,18031.0,16642.0,15357.0
2592,227881,Sam Houston State University,On-campus in-state(total),23326.0,22478.0,21824.0,21236.0,20972.0,20296.0,20024.0,19364.0,17694.0,17370.0,16749.0,15484.0,16018.0,14883.0,13604.0,11652.0,10970.0,10620.0
2593,227881,Sam Houston State University,Off-campus with family in-district(total),13774.0,13162.0,12954.0,12558.0,12602.0,12278.0,12006.0,12876.0,12078.0,11750.0,11601.0,5970.0,6582.0,6028.0,5333.0,4290.0,3784.0,8042.0
2594,227881,Sam Houston State University,Off-campus with family in-state(total),13774.0,13162.0,12954.0,12558.0,12602.0,12278.0,12006.0,12876.0,12078.0,11750.0,11601.0,5970.0,6582.0,6028.0,5333.0,4290.0,3784.0,8042.0
2595,227881,Sam Houston State University,Off-campus with family out-of-state(total),23902.0,23122.0,22914.0,22350.0,21962.0,20966.0,20502.0,21300.0,19590.0,19190.0,18249.0,12714.0,16318.0,14278.0,13613.0,10482.0,9448.0,13274.0
2596,228431,Stephen F Austin State University,On-campus in-state(total),22732.0,22156.0,21276.0,21230.0,21074.0,23806.0,22948.0,22239.0,21166.0,20236.0,19565.0,18648.0,17664.0,16210.0,14481.0,13758.0,12712.0,11588.0
2597,228431,Stephen F Austin State University,Off-campus with family in-district(total),13720.0,13192.0,12408.0,12362.0,12206.0,14938.0,14339.0,13763.0,12980.0,12566.0,12188.0,7452.0,7158.0,6189.0,5647.0,5189.0,4411.0,6583.0
2598,228431,Stephen F Austin State University,Off-campus with family in-state(total),13720.0,13192.0,12408.0,12362.0,12206.0,14938.0,14339.0,13763.0,12980.0,12566.0,12188.0,7452.0,7158.0,6189.0,5647.0,5189.0,4411.0,6583.0
2599,228431,Stephen F Austin State University,Off-campus with family out-of-state(total),23848.0,23152.0,22368.0,22154.0,21566.0,25798.0,24959.0,24293.0,22370.0,21866.0,20498.0,15882.0,15498.0,14439.0,13927.0,12929.0,11491.0,12687.0
2600,228459,Texas State University,On-campus in-state(total),23791.0,23130.0,22625.0,21595.0,21328.0,20710.0,19620.0,20092.0,19284.0,18438.0,18148.0,17196.0,16528.0,15748.0,15330.0,14962.0,14560.0,14310.0
2601,228459,Texas State University,Off-campus with family in-district(total),16371.0,15920.0,15545.0,16715.0,16458.0,15930.0,14920.0,12032.0,11444.0,10598.0,10278.0,9726.0,9228.0,8458.0,8040.0,7872.0,4850.0,7420.0
2602,228459,Texas State University,Off-campus with family in-state(total),16371.0,15920.0,15545.0,16715.0,16458.0,15930.0,14920.0,12032.0,11444.0,10598.0,10278.0,9726.0,9228.0,8458.0,8040.0,7872.0,4850.0,7420.0
2603,228459,Texas State University,Off-campus with family out-of-state(total),28187.0,27540.0,27165.0,28139.0,27378.0,26066.0,24124.0,21158.0,19582.0,18038.0,16926.0,16470.0,15900.0,15058.0,14664.0,14496.0,11460.0,13960.0
2624,228769,The University of Texas at Arlington,On-campus in-state(total),27280.0,26660.0,24660.0,23744.0,23324.0,22640.0,22234.0,22258.0,21434.0,20930.0,19181.0,18924.0,17160.0,15891.0,14560.0,13524.0,12400.0,11734.0
2625,228769,The University of Texas at Arlington,Off-campus with family in-district(total),16990.0,16358.0,15736.0,15334.0,14926.0,14484.0,14370.0,14550.0,13880.0,13458.0,13084.0,12512.0,10980.0,10358.0,9214.0,8574.0,7572.0,7224.0
2626,228769,The University of Texas at Arlington,Off-campus with family in-state(total),16990.0,16358.0,15736.0,15334.0,14926.0,14484.0,14370.0,14550.0,13880.0,13458.0,13084.0,12512.0,10980.0,10358.0,9214.0,8574.0,7572.0,7224.0
2627,228769,The University of Texas at Arlington,Off-campus with family out-of-state(total),34079.0,32395.0,30936.0,28638.0,24822.0,23708.0,22866.0,22922.0,21392.0,20898.0,19732.0,19256.0,17652.0,16958.0,15838.0,15822.0,13366.0,12556.0
2628,228778,The University of Texas at Austin,On-campus in-state(total),27728.0,26506.0,25440.0,25134.0,26322.0,26346.0,26156.0,25392.0,24712.0,24026.0,22880.0,21888.0,20746.0,19758.0,18410.0,17290.0,13816.0,13417.0
2629,228778,The University of Texas at Austin,Off-campus with family in-district(total),15916.0,15702.0,15370.0,15064.0,14866.0,14890.0,14794.0,14446.0,14290.0,13914.0,13278.0,12642.0,12170.0,11582.0,10772.0,10202.0,7734.0,7442.0
2630,228778,The University of Texas at Austin,Off-campus with family in-state(total),15916.0,15702.0,15370.0,15064.0,14866.0,14890.0,14794.0,14446.0,14290.0,13914.0,13278.0,12642.0,12170.0,11582.0,10772.0,10202.0,7734.0,7442.0
2631,228778,The University of Texas at Austin,Off-campus with family out-of-state(total),43418.0,42672.0,41716.0,40654.0,39736.0,39896.0,38838.0,37784.0,36878.0,35764.0,34248.0,32200.0,29812.0,24316.0,20110.0,18386.0,14814.0,13982.0
2636,228796,The University of Texas at El Paso,On-campus in-state(total),24521.0,23843.0,23210.0,22552.0,21120.0,20899.0,21399.0,21120.0,20583.0,19836.0,19115.0,18401.0,17624.0,13659.0,12927.0,11795.0,9715.0,10704.0
2637,228796,The University of Texas at El Paso,Off-campus with family in-district(total),15025.0,14062.0,13715.0,13056.0,12503.0,12531.0,12319.0,12196.0,11891.0,11411.0,10771.0,10437.0,9926.0,9474.0,8832.0,7700.0,6850.0,6584.0
2638,228796,The University of Texas at El Paso,Off-campus with family in-state(total),15025.0,14062.0,13715.0,13056.0,12503.0,12531.0,12319.0,12196.0,11891.0,11411.0,10771.0,10437.0,9926.0,9474.0,8832.0,7700.0,6850.0,6584.0
2639,228796,The University of Texas at El Paso,Off-campus with family out-of-state(total),30388.0,28493.0,27460.0,26031.0,24403.0,23661.0,24239.0,22796.0,21351.0,20781.0,19131.0,18937.0,18336.0,17794.0,17162.0,13992.0,12554.0,11856.0
2648,229027,The University of Texas at San Antonio,On-campus in-state(total),20010.0,23715.0,23285.0,22372.0,21749.0,20804.0,20598.0,20341.0,19973.0,19079.0,18585.0,17256.0,17111.0,16570.0,15918.0,15599.0,15069.0,14587.0
2649,229027,The University of Texas at San Antonio,Off-campus with family in-district(total),13044.0,13325.0,12995.0,12226.0,11903.0,11913.0,11913.0,11809.0,11462.0,10984.0,10455.0,10094.0,9559.0,9108.0,8681.0,8275.0,7455.0,7087.0
2650,229027,The University of Texas at San Antonio,Off-campus with family in-state(total),13044.0,13325.0,12995.0,12226.0,11903.0,11913.0,11913.0,11809.0,11462.0,10984.0,10455.0,10094.0,9559.0,9108.0,8681.0,8275.0,7455.0,7087.0
2651,229027,The University of Texas at San Antonio,Off-campus with family out-of-state(total),25045.0,24814.0,24194.0,22823.0,21625.0,20963.0,20487.0,20233.0,18974.0,18424.0,17103.0,16838.0,16231.0,15708.0,15305.0,14467.0,13119.0,12319.0
2652,229063,Texas Southern University,On-campus in-state(total),25343.0,25343.0,25271.0,25054.0,25346.0,24746.0,24566.0,24266.0,22247.0,21973.0,20844.0,17405.0,17027.0,16158.0,14405.0,14024.0,13235.0,11749.0
2653,229063,Texas Southern University,Off-campus with family in-district(total),15679.0,15679.0,15607.0,15390.0,14780.0,14180.0,14000.0,13700.0,13289.0,13097.0,12138.0,11608.0,10993.0,10515.0,9012.0,8864.0,8193.0,7101.0
2654,229063,Texas Southern University,Off-campus with family in-state(total),15679.0,15679.0,15607.0,15390.0,14780.0,14180.0,14000.0,13700.0,13289.0,13097.0,12138.0,11608.0,10993.0,10515.0,9012.0,8864.0,8193.0,7101.0
2655,229063,Texas Southern University,Off-campus with family out-of-state(total),28339.0,28129.0,28057.0,27630.0,26480.0,25040.0,24620.0,23000.0,22609.0,21509.0,20448.0,20038.0,19243.0,18765.0,18022.0,17924.0,15273.0,13635.0
2656,229115,Texas Tech University,On-campus in-state(total),23590.0,24472.0,23633.0,23129.0,22576.0,22359.0,21601.0,21601.0,20753.0,19326.0,18288.0,17345.0,17393.0,16854.0,16171.0,15335.0,13971.0,12883.0
2657,229115,Texas Tech University,Off-campus with family in-district(total),14920.0,14700.0,13606.0,13174.0,12774.0,12557.0,12263.0,12262.0,11826.0,10716.0,9874.0,9103.0,6487.0,6221.0,5933.0,5685.0,4781.0,5842.0
2658,229115,Texas Tech University,Off-campus with family in-state(total),14920.0,14700.0,13606.0,13174.0,12774.0,12557.0,12263.0,12262.0,11826.0,10716.0,9874.0,9103.0,6487.0,6221.0,5933.0,5685.0,4781.0,5842.0
2659,229115,Texas Tech University,Off-campus with family out-of-state(total),24880.0,24660.0,23398.0,22966.0,22134.0,21245.0,20759.0,20686.0,19338.0,18156.0,16522.0,15847.0,13159.0,12821.0,12557.0,11877.0,10445.0,11074.0
2688,230603,Southern Utah University,On-campus in-state(total),20519.0,20420.0,20143.0,19997.0,19767.0,19428.0,19082.0,18434.0,19098.0,15372.0,14255.0,14014.0,13782.0,13551.0,13344.0,13040.0,12710.0,12090.0
2689,230603,Southern Utah University,Off-campus with family in-district(total),13170.0,13170.0,13076.0,12930.0,12700.0,12538.0,12324.0,11976.0,11598.0,11136.0,8855.0,8614.0,8382.0,8151.0,7944.0,7640.0,7310.0,6866.0
2690,230603,Southern Utah University,Off-campus with family in-state(total),13170.0,13170.0,13076.0,12930.0,12700.0,12538.0,12324.0,11976.0,11598.0,11136.0,8855.0,8614.0,8382.0,8151.0,7944.0,7640.0,7310.0,6866.0
2691,230603,Southern Utah University,Off-campus with family out-of-state(total),26986.0,26986.0,26688.0,26210.0,25532.0,24996.0,24302.0,23384.0,22310.0,20786.0,17433.0,16668.0,15912.0,15189.0,14464.0,13594.0,12574.0,11860.0
2692,230728,Utah State University,On-campus in-state(total),21106.0,20504.0,19614.0,18576.0,19560.0,18100.0,17720.0,17430.0,16760.0,16240.0,15730.0,13521.0,13260.0,12729.0,12202.0,11654.0,11271.0,10918.0
2693,230728,Utah State University,Off-campus with family in-district(total),11296.0,10986.0,10614.0,10122.0,9920.0,9445.0,9180.0,9035.0,8580.0,8165.0,7820.0,7101.0,6990.0,6679.0,6292.0,5914.0,5526.0,5248.0
2694,230728,Utah State University,Off-campus with family in-state(total),11296.0,10986.0,10614.0,10122.0,9920.0,9445.0,9180.0,9035.0,8580.0,8165.0,7820.0,7101.0,6990.0,6679.0,6292.0,5914.0,5526.0,5248.0
2695,230728,Utah State University,Off-campus with family out-of-state(total),25936.0,25164.0,24264.0,23188.0,22420.0,21445.0,20700.0,19295.0,18880.0,17815.0,16800.0,15023.0,15015.0,14179.0,13236.0,12242.0,11331.0,10549.0
2696,230737,Utah Valley University,On-campus in-state(total),6544.0,6450.0,6628.0,6506.0,6362.0,6246.0,6062.0,6200.0,5955.0,6026.0,5740.0,5382.0,5090.0,4840.0,4509.0,4246.0,3852.0,3618.0
2697,230737,Utah Valley University,Off-campus with family in-district(total),9974.0,9880.0,10023.0,9940.0,9762.0,9642.0,9458.0,10124.0,9761.0,11536.0,11008.0,10458.0,7480.0,7182.0,6784.0,6476.0,5966.0,5732.0
2698,230737,Utah Valley University,Off-campus with family in-state(total),9974.0,9880.0,10023.0,9940.0,9762.0,9642.0,9458.0,10124.0,9761.0,11536.0,11008.0,10458.0,7480.0,7182.0,6784.0,6476.0,5966.0,5732.0
2699,230737,Utah Valley University,Off-campus with family out-of-state(total),20724.0,20450.0,20437.0,20100.0,19578.0,19174.0,18628.0,18856.0,18417.0,19494.0,18848.0,18220.0,14980.0,14212.0,13234.0,12406.0,11146.0,10702.0
2700,230764,University of Utah,On-campus in-state(total),23869.0,24472.0,23673.0,22834.0,21777.0,22737.0,21920.0,22314.0,21982.0,20184.0,19455.0,18433.0,17708.0,17062.0,14720.0,14182.0,13662.0,13340.0
2701,230764,University of Utah,Off-campus with family in-district(total),13185.0,14210.0,13806.0,13428.0,12777.0,14209.0,13623.0,13205.0,12232.0,11394.0,11002.0,10776.0,9688.0,9432.0,7798.0,7480.0,7126.0,6750.0
2702,230764,University of Utah,Off-campus with family in-state(total),13185.0,14210.0,13806.0,13428.0,12777.0,14209.0,13623.0,13205.0,12232.0,11394.0,11002.0,10776.0,9688.0,9432.0,7798.0,7480.0,7126.0,6750.0
2703,230764,University of Utah,Off-campus with family out-of-state(total),31790.0,34203.0,33049.0,31949.0,30602.0,31431.0,29902.0,28708.0,26858.0,24962.0,23392.0,22092.0,20362.0,19062.0,16872.0,15890.0,14771.0,13307.0
2704,230782,Weber State University,On-campus in-state(total),21057.0,20511.0,20364.0,19775.0,15973.0,19436.0,19242.0,19020.0,18800.0,16795.0,16572.0,16102.0,15910.0,12353.0,12133.0,11844.0,11459.0,11100.0
2705,230782,Weber State University,Off-campus with family in-district(total),11446.0,11111.0,10964.0,10775.0,10573.0,10436.0,10242.0,10020.0,9800.0,9069.0,8846.0,8062.0,7870.0,6967.0,6598.0,6159.0,5915.0,5709.0
2706,230782,Weber State University,Off-campus with family in-state(total),11446.0,11111.0,10964.0,10775.0,10573.0,10436.0,10242.0,10020.0,9800.0,9069.0,8846.0,8062.0,7870.0,6967.0,6598.0,6159.0,5915.0,5709.0
2707,230782,Weber State University,Off-campus with family out-of-state(total),21429.0,20898.0,20512.0,20001.0,19487.0,19090.0,18563.0,18118.0,17512.0,17411.0,16312.0,15368.0,15340.0,13950.0,13033.0,12019.0,11241.0,10575.0
2724,231174,University of Vermont,On-campus in-state(total),35220.0,34180.0,33274.0,31960.0,31000.0,29674.0,28886.0,28463.0,27558.0,26274.0,24874.0,23570.0,22150.0,20991.0,19975.0,19049.0,18137.0,17690.0
2725,231174,University of Vermont,Off-campus with family in-district(total),24454.0,23314.0,23142.0,22706.0,22314.0,20994.0,18884.0,18399.0,17850.0,16922.0,14604.0,13834.0,12990.0,12224.0,11613.0,11058.0,10436.0,11312.0
2726,231174,University of Vermont,Off-campus with family in-state(total),24454.0,23314.0,23142.0,22706.0,22314.0,20994.0,18884.0,18399.0,17850.0,16922.0,14604.0,13834.0,12990.0,12224.0,11613.0,11058.0,10436.0,11312.0
2727,231174,University of Vermont,Off-campus with family out-of-state(total),49342.0,47554.0,46758.0,45770.0,44706.0,42642.0,39812.0,38727.0,37490.0,35486.0,32460.0,30672.0,28874.0,27208.0,25799.0,24698.0,23488.0,23802.0
2752,232186,George Mason University,On-campus in-state(total),29166.0,30284.0,29226.0,27860.0,27138.0,26070.0,25335.0,24632.0,23206.0,21919.0,19364.0,18476.0,17374.0,16519.0,15611.0,13823.0,13289.0,12092.0
2753,232186,George Mason University,Off-campus with family in-district(total),18264.0,18206.0,17536.0,17260.0,16814.0,16170.0,15793.0,15505.0,13266.0,12684.0,12024.0,11392.0,10630.0,10036.0,9508.0,7962.0,7560.0,6678.0
2754,232186,George Mason University,Off-campus with family in-state(total),18264.0,18206.0,17536.0,17260.0,16814.0,16170.0,15793.0,15505.0,13266.0,12684.0,12024.0,11392.0,10630.0,10036.0,9508.0,7962.0,7560.0,6678.0
2755,232186,George Mason University,Off-campus with family out-of-state(total),41724.0,41666.0,39982.0,38542.0,37460.0,35748.0,34477.0,33649.0,30744.0,29448.0,28008.0,26356.0,23518.0,22180.0,20788.0,18330.0,17390.0,15978.0
2756,232423,James Madison University,On-campus in-state(total),28182.0,27356.0,26122.0,24864.0,24612.0,24012.0,22740.0,22030.0,21214.0,20402.0,19302.0,18702.0,17834.0,16880.0,15980.0,15196.0,14526.0,14450.0
2757,232423,James Madison University,Off-campus with family in-district(total),17244.0,16844.0,17026.0,16520.0,16192.0,15792.0,15180.0,14686.0,14149.0,13602.0,12792.0,7840.0,7504.0,7110.0,6674.0,6240.0,5808.0,8882.0
2758,232423,James Madison University,Off-campus with family in-state(total),17244.0,16844.0,17026.0,16520.0,16192.0,15792.0,15180.0,14686.0,14149.0,13602.0,12792.0,7840.0,7504.0,7110.0,6674.0,6240.0,5808.0,8882.0
2759,232423,James Madison University,Off-campus with family out-of-state(total),34144.0,33244.0,33426.0,32294.0,31326.0,30652.0,29658.0,28674.0,27439.0,26366.0,24924.0,19334.0,18224.0,17056.0,16110.0,15184.0,14030.0,16066.0
2760,232566,Longwood University,On-campus in-state(total),29364.0,27330.0,26908.0,26076.0,25306.0,24554.0,23724.0,23938.0,23144.0,22869.0,20921.0,20028.0,19042.0,17062.0,15736.0,14894.0,13075.0,11631.0
2761,232566,Longwood University,Off-campus with family in-district(total),17788.0,17078.0,16988.0,16632.0,16248.0,15798.0,15348.0,15990.0,15530.0,14855.0,13825.0,9499.0,8866.0,8389.0,7820.0,7140.0,6577.0,6561.0
2762,232566,Longwood University,Off-campus with family in-state(total),17788.0,17078.0,16988.0,16632.0,16248.0,15798.0,15348.0,15990.0,15530.0,14855.0,13825.0,9499.0,8866.0,8389.0,7820.0,7140.0,6577.0,6561.0
2763,232566,Longwood University,Off-campus with family out-of-state(total),33748.0,33038.0,31928.0,31062.0,30408.0,29568.0,28218.0,28320.0,27380.0,25655.0,22735.0,18112.0,17186.0,16059.0,14554.0,13660.0,12553.0,12487.0
2772,232937,Norfolk State University,On-campus in-state(total),26710.0,24995.0,25897.0,24801.0,23909.0,22414.0,21048.0,20459.0,19678.0,18886.0,18093.0,17080.0,16235.0,15623.0,15044.0,14231.0,13422.0,12583.0
2773,232937,Norfolk State University,Off-campus with family in-district(total),15866.0,14635.0,15609.0,15311.0,14939.0,13790.0,12674.0,12329.0,11751.0,11264.0,10764.0,9964.0,9326.0,8956.0,8570.0,7995.0,7540.0,6995.0
2774,232937,Norfolk State University,Off-campus with family in-state(total),15866.0,14635.0,15609.0,15311.0,14939.0,13790.0,12674.0,12329.0,11751.0,11264.0,10764.0,9964.0,9326.0,8956.0,8570.0,7995.0,7540.0,6995.0
2775,232937,Norfolk State University,Off-campus with family out-of-state(total),27034.0,25803.0,27051.0,26913.0,26697.0,26474.0,26144.0,25829.0,25394.0,24317.0,22823.0,21211.0,20246.0,19276.0,18380.0,17955.0,16960.0,15403.0
2776,232982,Old Dominion University,On-campus in-state(total),27070.0,26456.0,25594.0,24589.0,24099.0,23078.0,22267.0,21519.0,20561.0,20104.0,17411.0,16549.0,16237.0,14996.0,14279.0,13800.0,13281.0,12444.0
2777,232982,Old Dominion University,Off-campus with family in-district(total),14980.0,14836.0,14326.0,13725.0,13455.0,12845.0,12425.0,12065.0,11765.0,11345.0,9777.0,9449.0,9137.0,8691.0,8303.0,8023.0,7649.0,7080.0
2778,232982,Old Dominion University,Off-campus with family in-state(total),14980.0,14836.0,14326.0,13725.0,13455.0,12845.0,12425.0,12065.0,11765.0,11345.0,9777.0,9449.0,9137.0,8691.0,8303.0,8023.0,7649.0,7080.0
