Total Expenses,Other Expenses,Medical,Competition Guarantees,Recruiting,Game Expenses and Travel,Facilities and Equipment,Coaches Compensation,Support and Admin Compensation w/Severance,Athletic Student Aid,Total Revenues,Other Revenue,"Corporate Sponsorship, Advertising, Licensing",Donor Contributions,"NCAA/Conference Distributions, Media Rights, and Post-Season Football",Ticket Sales,Total Academic Spending (University-Wide),Total Football Spending,Total Football Coaching Salaries,Athletics Related Debt,"Annual Debt Service, Leases and Rental Fees on Athletic Facilities"
18652324.0,1471243.0,736715.0,593813.0,388513.0,3137172.0,1999761.0,4653222.0,1847223.0,3925773.0,18114361.0,513942.0,673654.0,3668466.0,1161484.0,2528761.0,217211137.0,7438133.0,2272712.0,1.0,1.0
21542643.0,1552624.0,715169.0,397971.0,428973.0,4497345.0,2246793.0,5274761.0,2147133.0,4291975.0,21297114.0,722277.0,971316.0,6638174.0,2126481.0,3529934.0,218517618.0,8518612.0,2597275.0,23615111.0,356243.0
23134683.0,1659166.0,843927.0,472159.0,447118.0,3611813.0,3261695.0,5524291.0,2622188.0,4612647.0,23461518.0,1418873.0,948931.0,6131211.0,2388587.0,2992952.0,217598181.0,8161535.0,2688819.0,23615111.0,1125981.0
25668326.0,1914326.0,842555.0,374899.0,372711.0,3889827.0,3731152.0,5881381.0,3177322.0,5585264.0,25599442.0,618313.0,941631.0,4195179.0,2428574.0,2811152.0,214741739.0,8323568.0,2639836.0,23141111.0,1121331.0
27418419.0,2115732.0,952136.0,431661.0,415368.0,3765181.0,3959422.0,6157115.0,3462248.0,6269657.0,28326919.0,577525.0,944757.0,6472889.0,3315496.0,2634747.0,268183541.0,8691556.0,3164229.0,32128646.0,1484556.0
32428521.0,2828541.0,876576.0,368366.0,522674.0,4172296.0,4968291.0,6892598.0,5255921.0,6643259.0,32511616.0,719912.0,874196.0,7233597.0,2188144.0,2391441.0,269772892.0,11128127.0,3373411.0,31731113.0,1755158.0
6647569.0,731879.0,162114.0,244955.0,111746.0,1192158.0,612521.0,1288381.0,829326.0,1595591.0,6652372.0,162955.0,143772.0,995313.0,471394.0,332954.0,86616616.0,2282521.0,535113.0,1.0,1.0
9242121.0,714861.0,234152.0,391117.0,193891.0,1533711.0,1534243.0,1671755.0,957825.0,2111577.0,9413381.0,142811.0,161482.0,878412.0,643488.0,568163.0,118189372.0,2765136.0,611535.0,1.0,1.0
11164138.0,743614.0,295167.0,331111.0,247238.0,1718177.0,1337515.0,2173118.0,1121816.0,2417413.0,11661727.0,164218.0,223278.0,1427146.0,741157.0,429748.0,116857673.0,3111339.0,889933.0,2165551.0,418526.0
11769839.0,661859.0,429497.0,812111.0,215978.0,1761776.0,1169542.0,2218155.0,1141319.0,2571823.0,11323485.0,144115.0,236372.0,1152189.0,794552.0,573517.0,113637126.0,3715521.0,983981.0,1751111.0,278123.0
11439382.0,844931.0,227795.0,215511.0,166312.0,2141346.0,1481447.0,2451968.0,1161352.0,2862731.0,11231311.0,215395.0,189815.0,1811838.0,1347236.0,785715.0,111423786.0,4311868.0,1118879.0,1551111.0,268796.0
12336499.0,846474.0,245632.0,689511.0,197378.0,2187269.0,941358.0,2615781.0,1349292.0,3373815.0,12128517.0,329921.0,216671.0,1853993.0,1827761.0,661979.0,97213791.0,4717211.0,1133116.0,1.0,1.0
12811141.0,694741.0,441324.0,332511.0,145515.0,2657461.0,875342.0,2972746.0,1336321.0,3346193.0,12953419.0,615541.0,171457.0,1587279.0,2271169.0,632894.0,111446213.0,4596911.0,1342466.0,1.0,1.0
14617114.0,921129.0,323978.0,311111.0,211951.0,2762419.0,1157163.0,3511513.0,1769251.0,3758811.0,14653575.0,397681.0,211119.0,1196652.0,2169826.0,268934.0,113352852.0,5468711.0,1655729.0,1525111.0,213374.0
15481778.0,677955.0,387663.0,321111.0,193774.0,2746161.0,1261145.0,3811183.0,1941275.0,4144923.0,16132421.0,263444.0,594499.0,1114554.0,3211719.0,783221.0,118147169.0,5727146.0,1782916.0,5212114.0,213374.0
15896347.0,812165.0,486286.0,335811.0,221345.0,2111333.0,1799224.0,3839696.0,2111153.0,4411345.0,15511291.0,128718.0,479848.0,844111.0,2448313.0,591719.0,111851536.0,5616439.0,1826715.0,4696219.0,674369.0
38629661.0,6678111.0,195938.0,1291111.0,549182.0,4173865.0,6184331.0,7239663.0,6657123.0,5761648.0,41183859.0,4243816.0,2875851.0,11517811.0,4173693.0,12767317.0,519415111.0,8988147.0,2388435.0,16615111.0,1678111.0
48817291.0,11522311.0,265556.0,1761751.0,697893.0,4912586.0,8857659.0,7661229.0,7538438.0,6599878.0,52121246.0,4515155.0,3111137.0,13137225.0,7865157.0,15351891.0,558949111.0,11511469.0,2626491.0,14992111.0,1613111.0
55731711.0,11816653.0,414356.0,1819251.0,811319.0,6174626.0,9578467.0,9591713.0,8523248.0,7114189.0,58819121.0,6772163.0,3395424.0,14129121.0,8113511.0,17287193.0,617121111.0,13615991.0,3653151.0,12315111.0,2687111.0
55145761.0,8279995.0,388964.0,1829611.0,813174.0,5541617.0,11244756.0,11441122.0,9963536.0,7645116.0,56541896.0,4831311.0,3693916.0,14558756.0,6682651.0,17117971.0,655629111.0,11611884.0,2939291.0,11445111.0,1468111.0
58931534.0,8759533.0,439658.0,2576884.0,968622.0,6137941.0,11586512.0,11216157.0,11551988.0,7815349.0,62516648.0,6519215.0,2787933.0,14265682.0,8262159.0,21711851.0,654956111.0,11533885.0,2947983.0,81536111.0,5241111.0
61257743.0,8891641.0,565494.0,2188534.0,918163.0,5784526.0,11739239.0,12194797.0,11855351.0,8219998.0,63487395.0,7725581.0,3171521.0,16781173.0,7543787.0,18395654.0,715141111.0,12222317.0,3431425.0,81246111.0,5751111.0
81837154.0,18151645.0,651479.0,2451351.0,1129189.0,7566144.0,16191571.0,14542865.0,12262533.0,8891379.0,87736323.0,8645124.0,3527118.0,28224918.0,9819513.0,26467598.0,715187111.0,15582161.0,4728858.0,99756111.0,11733111.0
84133793.0,12821189.0,818119.0,2293824.0,1265174.0,8943957.0,17752122.0,16197138.0,14791518.0,9362172.0,87841511.0,7353619.0,3681113.0,28312576.0,12987293.0,23432735.0,734516111.0,18769538.0,5338115.0,67554111.0,9215111.0
92383221.0,16641122.0,731159.0,2411951.0,1334678.0,11173238.0,17723711.0,18312641.0,14953873.0,11112951.0,96193331.0,8711649.0,5113963.0,28935662.0,15349134.0,25888524.0,754899111.0,23186537.0,6838337.0,97789948.0,11389377.0
88174474.0,13284568.0,826879.0,2123751.0,1374264.0,9715843.0,14519115.0,21884261.0,14844321.0,11611474.0,88745348.0,8945945.0,4956633.0,29379612.0,11461116.0,26928635.0,762821111.0,21567492.0,7755111.0,89819711.0,11499487.0
111624437.0,12111162.0,956979.0,1671611.0,1646193.0,9359656.0,23998233.0,21921751.0,17977611.0,12992253.0,114325217.0,8545725.0,6774915.0,29166133.0,22537198.0,29586555.0,846667111.0,18654531.0,7619416.0,81121133.0,13151834.0
119393331.0,11626711.0,992788.0,1914634.0,1729169.0,13338684.0,24995311.0,23317189.0,17791121.0,14717934.0,112146514.0,6488941.0,11452961.0,31391716.0,26372625.0,29154868.0,893171111.0,23428837.0,7625391.0,69793911.0,13299111.0
118383769.0,14588631.0,1164841.0,1672511.0,1857716.0,13251468.0,25648616.0,24411614.0,21913771.0,14976623.0,121445313.0,5585913.0,11873298.0,39268342.0,27692242.0,29477742.0,946361111.0,25194611.0,8931132.0,112898111.0,21177564.0
132718762.0,13592641.0,1176255.0,2589229.0,1847151.0,14522536.0,27162623.0,26613245.0,31523127.0,14792157.0,134155918.0,19151467.0,11935615.0,35612331.0,29912865.0,31193961.0,911315111.0,26435741.0,9756461.0,98579353.0,18299799.0
13327987.0,2213866.0,116931.0,76468.0,291155.0,1356528.0,774551.0,2757214.0,2131821.0,3621564.0,13412515.0,1878159.0,573741.0,1182688.0,544565.0,1776197.0,233124111.0,2387117.0,619159.0,1.0,1.0
14216155.0,2491171.0,79172.0,169382.0,277188.0,1524691.0,755521.0,2751521.0,2127874.0,4129639.0,14338955.0,2191985.0,495132.0,1371557.0,618938.0,1751353.0,236175111.0,2617569.0,612111.0,2796313.0,721822.0
14549168.0,1919492.0,78579.0,93744.0,277218.0,1764144.0,941112.0,2821535.0,2316881.0,4338574.0,14621563.0,1861736.0,485661.0,1661647.0,611857.0,1547737.0,241692111.0,2734348.0,647397.0,2155313.0,834113.0
15213761.0,1995841.0,114293.0,74659.0,311541.0,1556217.0,885872.0,2931854.0,2561163.0,4793331.0,15283859.0,1658691.0,491138.0,1664951.0,618818.0,1761886.0,261124111.0,2937251.0,655677.0,1296334.0,861354.0
16112374.0,1882516.0,129738.0,115287.0,293117.0,1849158.0,551561.0,3155946.0,2645819.0,5481343.0,16311766.0,1481199.0,679749.0,1641552.0,743924.0,1516915.0,267817111.0,3379297.0,726182.0,1428439.0,587161.0
16342571.0,1825111.0,171287.0,115786.0,329174.0,1551651.0,877596.0,3137863.0,2697378.0,5738735.0,16319921.0,1611131.0,613169.0,1435952.0,753746.0,1311935.0,279584111.0,3593953.0,767351.0,1111585.0,341739.0
18251615.0,1785441.0,72179.0,23571.0,339571.0,1793161.0,2714157.0,3132641.0,2687863.0,5713124.0,18443619.0,1372377.0,623845.0,1446815.0,911621.0,1344794.0,286145111.0,3517958.0,791785.0,789631.0,339271.0
18653181.0,1931364.0,98111.0,78412.0,378443.0,1888245.0,2588387.0,3152365.0,2586421.0,6151454.0,18845728.0,1587576.0,661943.0,1617111.0,912975.0,1349685.0,285653111.0,3897654.0,778918.0,7146272.0,122771.0
18874183.0,1893581.0,88111.0,38283.0,311613.0,1858925.0,2461676.0,3181318.0,2632468.0,6411231.0,18923542.0,1454484.0,666953.0,1295632.0,846661.0,1177131.0,291566111.0,3789119.0,789456.0,1.0,1.0
19392653.0,1891292.0,115111.0,74145.0,298533.0,2157139.0,2416861.0,3417758.0,2679229.0,6352797.0,19491936.0,1339324.0,719911.0,1531612.0,874792.0,1244173.0,311693111.0,4142263.0,831515.0,1.0,1.0
21118596.0,1967812.0,181936.0,39836.0,376617.0,2248912.0,2557118.0,3329527.0,2953111.0,6464827.0,21167916.0,1325159.0,741111.0,1761111.0,914612.0,1284451.0,311621111.0,3869339.0,813723.0,1.0,1.0
21888618.0,1987441.0,159488.0,257811.0,365239.0,2284153.0,2752336.0,3464214.0,2916482.0,6711564.0,21962676.0,1377114.0,51116.0,1495228.0,1614482.0,993151.0,316111111.0,4245215.0,849581.0,1.0,1.0
21961312.0,1759415.0,152816.0,65757.0,337655.0,2483849.0,2611279.0,3484337.0,3453552.0,6612662.0,21941861.0,1114994.0,41111.0,1667334.0,1816815.0,1159671.0,316719111.0,4139692.0,818129.0,1.0,1.0
21661278.0,1743758.0,189112.0,114934.0,356815.0,2482514.0,2823151.0,3457225.0,3814115.0,6689675.0,21666571.0,867725.0,61111.0,2195232.0,2141818.0,1111198.0,324324111.0,4179691.0,819327.0,1.0,1.0
46518648.0,9548163.0,284459.0,2111167.0,935873.0,4281362.0,4935547.0,8671439.0,8515186.0,7327452.0,46518648.0,2641762.0,3841482.0,11321695.0,8647736.0,11137168.0,987716118.0,9311153.0,3231911.0,49341551.0,4843216.0
49524563.0,5857756.0,743515.0,1881554.0,951464.0,5211924.0,5365352.0,9931589.0,8963125.0,11629283.0,53643387.0,5153181.0,3921491.0,11315967.0,9356497.0,12239186.0,1163854313.0,11415512.0,3414218.0,47111265.0,4629117.0
55111995.0,5237342.0,917619.0,2721322.0,912167.0,5739713.0,7747931.0,11548414.0,9831225.0,11358262.0,57717218.0,6652238.0,4371914.0,13173751.0,11298189.0,11519938.0,1175786789.0,11222566.0,3517358.0,44442147.0,4669552.0
56844987.0,4325641.0,917143.0,2214638.0,856174.0,5816979.0,8538167.0,11274175.0,11416718.0,12515552.0,59624111.0,6731648.0,5575476.0,12612828.0,9716363.0,12115588.0,1119161691.0,11637582.0,3711788.0,41637313.0,4791931.0
62911837.0,8121184.0,959171.0,2694183.0,888733.0,6451756.0,8428176.0,11996971.0,11913871.0,12558193.0,62949159.0,4295563.0,5269886.0,11361166.0,11693871.0,12763836.0,1179584911.0,11729196.0,3955319.0,61486286.0,5321618.0
54661992.0,2656182.0,994174.0,1451528.0,776575.0,5149242.0,8313133.0,12631417.0,11446111.0,12254941.0,54661992.0,1928411.0,6172923.0,9942684.0,9784441.0,12832764.0,1218398551.0,9863748.0,4128711.0,63872471.0,6498128.0
61632111.0,5726831.0,924938.0,1811373.0,831984.0,5812717.0,8911577.0,13762442.0,11316312.0,12554837.0,61634829.0,4448722.0,6731495.0,11545171.0,11756389.0,11731412.0,1251957248.0,12538482.0,4928119.0,59797451.0,6943263.0
68119639.0,6112346.0,975731.0,1527781.0,986117.0,5541652.0,13175584.0,14154825.0,13916871.0,11928744.0,68142661.0,2375327.0,6849811.0,11531343.0,15461129.0,13516377.0,1312154224.0,15359814.0,4966127.0,55961599.0,6722135.0
63367929.0,5936413.0,851496.0,1276141.0,777678.0,5472411.0,11763618.0,13632973.0,11816996.0,12841234.0,63714471.0,2548314.0,6262955.0,11731829.0,16218518.0,11838389.0,1356768967.0,12191331.0,4833474.0,74558831.0,7841368.0
72952894.0,6312754.0,967517.0,4154152.0,799975.0,7239667.0,12812115.0,14162812.0,13213615.0,13291317.0,73434869.0,2111595.0,9138376.0,11225922.0,19138856.0,13442584.0,1412779116.0,16269418.0,4969229.0,47163749.0,6819126.0
92558535.0,9735519.0,1168461.0,1391356.0,873821.0,9339211.0,26719345.0,15251814.0,14147297.0,13933733.0,92686128.0,4877169.0,7731177.0,11177557.0,37741564.0,16111851.0,1471736815.0,16325467.0,5348639.0,41964626.0,6552285.0
94111697.0,11524371.0,1173611.0,1748658.0,1218519.0,8188764.0,19315199.0,17111811.0,18277658.0,15644238.0,94111697.0,3361151.0,7216517.0,13676114.0,37149961.0,16493833.0,1427225321.0,21779161.0,6781898.0,37318936.0,6514786.0
94796897.0,11841185.0,1311161.0,1131677.0,1353319.0,9776165.0,19413927.0,17345547.0,16474623.0,16269593.0,94881357.0,4411361.0,7313116.0,12281532.0,41386519.0,15291691.0,1494561212.0,18918923.0,6215141.0,33212899.0,5667374.0
97819892.0,11761718.0,1251677.0,1298117.0,1318617.0,9338418.0,21217554.0,17575289.0,17378436.0,16691196.0,98294571.0,3523617.0,11385831.0,11714561.0,41657426.0,14761684.0,1526329416.0,19881239.0,6519669.0,28591611.0,5712416.0
21112569.0,2642193.0,289471.0,187611.0,535756.0,3167332.0,1222656.0,3411274.0,3998236.0,4649151.0,19881691.0,597885.0,812565.0,719429.0,1151491.0,1184246.0,581573111.0,3319187.0,624312.0,18429412.0,781331.0
21362171.0,2782497.0,386444.0,199111.0,543824.0,3342198.0,1356275.0,3734511.0,4164661.0,4952771.0,21153861.0,499238.0,726786.0,1131645.0,1313539.0,1411854.0,594565111.0,3812593.0,745231.0,16333612.0,3145116.0
24713893.0,2989812.0,353156.0,138111.0,611227.0,3474288.0,3758947.0,4146551.0,3914171.0,5437842.0,25221638.0,717584.0,791613.0,917399.0,1263111.0,1477291.0,622655111.0,3881895.0,754476.0,14237812.0,3185491.0
24619158.0,2966948.0,343896.0,211111.0,613774.0,3857488.0,2924257.0,3951514.0,3844292.0,5915889.0,25248473.0,568165.0,729813.0,728547.0,1217717.0,1543216.0,624449111.0,4177621.0,717933.0,11911322.0,3211918.0
25229911.0,3129816.0,391183.0,361111.0,647411.0,3531959.0,3147428.0,3967546.0,3926818.0,6227861.0,25157972.0,589515.0,754337.0,615212.0,1265977.0,1246446.0,656389714.0,4335398.0,725144.0,9441853.0,3153721.0
26963195.0,3231469.0,386578.0,263111.0,655132.0,3569757.0,3819124.0,4241452.0,4164414.0,6633279.0,27248277.0,595545.0,718872.0,656374.0,1329367.0,1291143.0,698211116.0,4723852.0,723129.0,6852651.0,3195117.0
29465734.0,2385259.0,411762.0,297111.0,772141.0,3914238.0,4179216.0,4642321.0,5226949.0,7637861.0,29762217.0,814691.0,317491.0,1174767.0,1443289.0,1161817.0,732293118.0,5893382.0,967578.0,4792832.0,2422983.0
31731842.0,2493249.0,431439.0,221111.0,825232.0,4227631.0,3742811.0,5165131.0,5114131.0,8523421.0,31161635.0,818812.0,331935.0,841873.0,1384162.0,1413936.0,747161218.0,6897121.0,1237233.0,2625261.0,2417321.0
33475242.0,2298366.0,391894.0,231111.0,884611.0,4682788.0,3944411.0,5463811.0,6516117.0,9164265.0,33875918.0,761129.0,219454.0,1579381.0,1481192.0,1695134.0,793658695.0,7821869.0,1292792.0,41329841.0,2414955.0
36897375.0,1671315.0,446619.0,616771.0,933448.0,4377735.0,7151514.0,6337521.0,5916357.0,9468116.0,36512437.0,757395.0,447628.0,1371144.0,2192114.0,1643397.0,824911612.0,7645373.0,1432327.0,64235136.0,2357419.0
42792281.0,1776429.0,411755.0,732111.0,1223119.0,5457115.0,9631264.0,6651588.0,6562926.0,11348314.0,42351911.0,591178.0,271826.0,1728591.0,3111965.0,1194365.0,878835726.0,9165925.0,1494163.0,62591714.0,4553711.0
47535791.0,2692187.0,397671.0,1533111.0,1138221.0,5293589.0,11273518.0,6712548.0,6738122.0,11857146.0,48154115.0,1351276.0,145452.0,2281146.0,2651584.0,1369717.0,911383192.0,11457451.0,1418247.0,61896775.0,4551118.0
46438521.0,2411591.0,425895.0,1372349.0,1189759.0,5417565.0,11972363.0,6515645.0,6196711.0,12147654.0,48181784.0,916236.0,538719.0,2433647.0,3165639.0,1288268.0,971123374.0,11122417.0,1551611.0,57564537.0,4555671.0
27155528.0,5728344.0,614524.0,546125.0,593548.0,3125432.0,2183523.0,5315848.0,3718758.0,5429426.0,27155528.0,1937731.0,1574566.0,7146392.0,2894821.0,7879889.0,313994725.0,7177845.0,2171897.0,11335858.0,776396.0
34379123.0,6577294.0,931825.0,686511.0,642158.0,4419683.0,3112267.0,7881848.0,4328836.0,5819712.0,34379123.0,1769554.0,2433424.0,7821248.0,2831116.0,8662993.0,338721445.0,7496138.0,2451847.0,11487281.0,1134344.0
46786144.0,6471912.0,1312413.0,1219797.0,887279.0,5334828.0,7151734.0,7751117.0,8672319.0,8186865.0,46783513.0,1721691.0,2692632.0,11678388.0,2951617.0,8274933.0,411595896.0,12941164.0,2886853.0,1.0,112611.0
46511314.0,5813245.0,924125.0,1416598.0,835438.0,5346153.0,7299142.0,9645828.0,6368666.0,8872119.0,46346285.0,1383161.0,2655864.0,11593691.0,2922135.0,8299116.0,398169451.0,11253811.0,3814161.0,1.0,1.0
51266862.0,7265455.0,764787.0,1414783.0,759764.0,6126186.0,7341341.0,11675149.0,7164362.0,8866135.0,51278513.0,1715249.0,2961611.0,11387719.0,6136411.0,8596559.0,414819749.0,11937359.0,3816616.0,1.0,1.0
43287138.0,3792657.0,771219.0,1177481.0,791171.0,5558116.0,5717714.0,11191649.0,6175765.0,8221367.0,43431414.0,827168.0,3125345.0,9172213.0,4217962.0,7411424.0,368147516.0,13114127.0,4715581.0,1.0,1.0
51115251.0,5468283.0,875975.0,1271611.0,711518.0,7632833.0,6163548.0,11741123.0,7911781.0,8351691.0,51127341.0,1993929.0,3314175.0,11499478.0,5475811.0,11136174.0,381948767.0,14814121.0,5137119.0,3291517.0,1.0
48443158.0,5142156.0,819577.0,1155111.0,761136.0,6855334.0,6792887.0,12899581.0,5599746.0,8427742.0,48716831.0,1858833.0,3111894.0,9279348.0,7197987.0,8814547.0,388411833.0,14713437.0,6134596.0,3139372.0,1.0
55462515.0,5918941.0,1141564.0,1631175.0,833664.0,8427511.0,7751115.0,13555911.0,6538352.0,9766283.0,55419531.0,2161561.0,2614719.0,11768318.0,5896136.0,11114736.0,421857199.0,17649942.0,6559351.0,12944794.0,628996.0
61387144.0,7319341.0,267179.0,1267917.0,892192.0,5123246.0,13536192.0,9315176.0,12319415.0,11366586.0,78424186.0,8157711.0,9711941.0,16342621.0,12316791.0,31432123.0,1813582111.0,11691874.0,3113241.0,6235111.0,2224261.0
67919246.0,7473375.0,411376.0,1611584.0,1142636.0,6954422.0,15118183.0,11155593.0,12994515.0,12257572.0,85452441.0,9611853.0,11159243.0,13961314.0,13823111.0,36681373.0,1894113111.0,12842545.0,3368546.0,14831111.0,5292111.0
74925433.0,8783951.0,416128.0,1949535.0,1111771.0,8841411.0,15733115.0,11498913.0,14152879.0,12557942.0,89179982.0,11544697.0,11142311.0,13888996.0,18395721.0,35865979.0,1961125111.0,14751836.0,3739331.0,18981111.0,2791111.0
85496114.0,11519168.0,423611.0,1915538.0,1333141.0,9438873.0,18176134.0,13561615.0,16563668.0,13584477.0,99127115.0,9482279.0,11187111.0,15138111.0,22757415.0,41258325.0,2227358111.0,16785667.0,5128476.0,134771111.0,2811111.0
84542142.0,9545186.0,373934.0,1876139.0,1488554.0,8112996.0,17113111.0,14191795.0,17183855.0,14967673.0,95193131.0,7465121.0,17314219.0,12752111.0,19884964.0,37541591.0,2392156111.0,18134213.0,5477349.0,179415111.0,1436111.0
89133851.0,9365612.0,486271.0,2494668.0,1381673.0,7667487.0,18657678.0,14742144.0,18623289.0,15715139.0,116874131.0,7631186.0,18131972.0,19297426.0,19751279.0,41715138.0,2483598111.0,18328233.0,5651319.0,183451111.0,2319111.0
111844553.0,11687482.0,456251.0,1835319.0,1481357.0,11424743.0,28713145.0,15813816.0,25121235.0,16323215.0,122739152.0,9211164.0,19177794.0,27961623.0,24264579.0,41668589.0,2545167111.0,23552233.0,6262941.0,215355111.0,11255111.0
115211187.0,13777411.0,685491.0,3133452.0,1618771.0,11591728.0,27828194.0,18178722.0,21667389.0,16831131.0,141131187.0,11981754.0,21411649.0,28518111.0,26368375.0,52369712.0,2619391111.0,23641337.0,7462645.0,231121111.0,9484111.0
131118311.0,16124961.0,841591.0,1916711.0,1987719.0,13153239.0,33747457.0,19118274.0,25928158.0,18311214.0,143514125.0,13121392.0,22473192.0,31285461.0,27845239.0,43135543.0,2717576111.0,23161374.0,7518178.0,228415111.0,15155111.0
142551994.0,17741819.0,618222.0,2736971.0,2157145.0,14541115.0,35383232.0,21683893.0,28226937.0,19564771.0,157899821.0,16883373.0,22123931.0,35267267.0,29272753.0,53269156.0,2728918111.0,26755732.0,8521787.0,218115111.0,14971111.0
152555619.0,14133712.0,711874.0,3962372.0,2214192.0,12791382.0,38518764.0,24758665.0,33516159.0,21647943.0,152477126.0,14927341.0,22219924.0,35713167.0,32272149.0,46421282.0,2828121111.0,31887224.0,11376637.0,213111111.0,15141111.0
159196632.0,15112423.0,738678.0,4838511.0,2581724.0,18744772.0,34824115.0,26186269.0,31735849.0,23211869.0,163851616.0,14441564.0,23829926.0,37581954.0,36817728.0,49617139.0,2978417111.0,36597582.0,11672622.0,241979111.0,12631111.0
179459864.0,14471624.0,1155571.0,6911511.0,3116236.0,21874117.0,42319143.0,28816516.0,32748519.0,25123277.0,185173187.0,18197513.0,31375321.0,38879918.0,41713792.0,55327816.0,3164285111.0,46249633.0,12471111.0,288966111.0,15218131.0
192456967.0,17118958.0,954112.0,3796311.0,3111982.0,19414638.0,42991483.0,33115718.0,36349523.0,26672328.0,195769114.0,18116541.0,28621378.0,39214372.0,56823161.0,46347562.0,3241611111.0,43453382.0,15118541.0,287167974.0,17263261.0
53872191.0,8984541.0,519614.0,1115111.0,863462.0,4795532.0,13158784.0,9167938.0,7751942.0,7835288.0,53276842.0,5524449.0,2828687.0,4297235.0,12458922.0,18846752.0,1772837135.0,7639169.0,2991643.0,39741111.0,4873111.0
57131263.0,9166766.0,588326.0,911822.0,951941.0,5233716.0,14618778.0,9418569.0,8266138.0,7987217.0,58527147.0,8211446.0,4142174.0,6412695.0,12974417.0,18184413.0,1914682742.0,7891171.0,3258816.0,39111111.0,4911111.0
64828596.0,14166418.0,537351.0,1167689.0,998991.0,5625818.0,15697614.0,9726267.0,8597287.0,8511172.0,58787777.0,6121981.0,5525261.0,3984815.0,14551214.0,18785611.0,2135328632.0,8314534.0,2978221.0,37311111.0,4811111.0
63968815.0,9596231.0,618111.0,1134111.0,1212843.0,6681238.0,12931459.0,11196912.0,11631491.0,8977632.0,68951692.0,8297211.0,6125621.0,5149444.0,19482137.0,21361691.0,2216289326.0,9316397.0,3133661.0,35975111.0,2149111.0
71322993.0,11178653.0,654651.0,1512111.0,1311458.0,7243261.0,16468181.0,11433918.0,11929288.0,8711694.0,71322993.0,9362471.0,7249144.0,3532578.0,21173174.0,21261176.0,2371487814.0,9257658.0,3271983.0,231635111.0,15319111.0
78716911.0,11278562.0,562928.0,1911114.0,1331311.0,9514424.0,21718314.0,12153287.0,12651898.0,8716183.0,78716911.0,11185333.0,8628115.0,7321786.0,21851829.0,21514964.0,2376715235.0,17433697.0,3434483.0,75841529.0,6799453.0
78924683.0,9744179.0,649417.0,2116496.0,1131963.0,8195227.0,21215188.0,13371831.0,13977756.0,8733836.0,78924683.0,11331533.0,8352744.0,7199381.0,23841893.0,21414771.0,2337435891.0,16985183.0,4547499.0,236616111.0,19585111.0
83619526.0,17596591.0,699837.0,2346814.0,1314453.0,8711136.0,22896516.0,11358266.0,11147366.0,9649557.0,83619526.0,11138932.0,8736911.0,8163634.0,25325944.0,23191549.0,2395513763.0,16177355.0,3318178.0,223281111.0,19212111.0
96427632.0,18121471.0,857422.0,4799383.0,1431217.0,8628655.0,29413758.0,11782764.0,11314537.0,11188426.0,98286669.0,21115119.0,9546232.0,8537917.0,28274341.0,23225989.0,2491231855.0,21839179.0,3617935.0,213241111.0,16161111.0
116176156.0,19114414.0,915193.0,7378442.0,1625648.0,14524711.0,24643293.0,12137176.0,15319293.0,11638117.0,116176156.0,21312598.0,11198211.0,11332287.0,28611812.0,28495612.0,2649461818.0,27756653.0,4414537.0,211395111.0,17663111.0
111162265.0,19649425.0,969186.0,3275763.0,1786523.0,13654612.0,27834999.0,17759351.0,16566173.0,9666243.0,111162265.0,18428931.0,8238423.0,21439916.0,33624621.0,22999278.0,2654252526.0,26418214.0,7349513.0,181859111.0,17474111.0
111673824.0,11861111.0,899217.0,2756966.0,1521156.0,12466738.0,34445931.0,19589129.0,17316747.0,11819151.0,113516279.0,19811435.0,11422398.0,15251676.0,36763881.0,23889915.0,2713525868.0,27656341.0,7627147.0,161924213.0,18143787.0
114211678.0,9135115.0,997614.0,2191885.0,1625155.0,13993442.0,31187727.0,21826744.0,22191466.0,12154641.0,116376862.0,11191173.0,12934985.0,14118855.0,43889332.0,21511383.0,2817842249.0,33317446.0,8443159.0,157326979.0,16254676.0
115191116.0,11135928.0,1388942.0,2115222.0,2215217.0,12147542.0,31888352.0,22118514.0,19612319.0,12778111.0,124847642.0,13627338.0,12334256.0,15442127.0,55969162.0,21436247.0,2894236246.0,29951685.0,9949762.0,261861363.0,16221291.0
28721832.0,2519415.0,386648.0,1641966.0,663717.0,3158113.0,5213484.0,5928391.0,5132981.0,4197149.0,28721832.0,2211948.0,211491.0,4169888.0,9631777.0,8942713.0,226553162.0,7264838.0,2424244.0,32111111.0,3111111.0
29412948.0,1246418.0,828581.0,1679412.0,834653.0,2982754.0,7935971.0,4631417.0,4817249.0,4456514.0,29412948.0,2163581.0,216313.0,3685949.0,11469249.0,9352455.0,244295598.0,6755181.0,1759141.0,18465111.0,2951111.0
33782527.0,2661662.0,266546.0,1191166.0,781299.0,3114934.0,8179125.0,7853994.0,5575952.0,4369949.0,33782527.0,2324271.0,585515.0,6511469.0,11841631.0,11425871.0,266664967.0,7167428.0,3114211.0,45462114.0,4261112.0
34769719.0,3397815.0,322141.0,1544141.0,837154.0,2919381.0,8445514.0,5667543.0,6963111.0,4673231.0,34769719.0,1698998.0,525627.0,5821214.0,11664745.0,11395994.0,289786919.0,7132813.0,2155671.0,43196931.0,4521211.0
